"ID" "Dam" "Sire" "sex" "trait1" "trait2" "t1_a" "t2_a" "t2_s" "t1_d" "t2_d" "t1_r" "t2_r"
"u23_m7f2" "u23_d1c" "u23_s2c" "F" 1.82665250738388 1.4243736398305 0.158470762988668 -0.237690400351372 -0.424488949390075 0.00671087233400369 0.0871661476846822 -0.33852912793879 -0.000613158112730447
"u23_m8m1" "u23_d3c" "u23_s2c" "M" 2.93155477609257 2.38593148385802 1.01924398868963 -0.32773784464988 -0.646016875960865 0.946546433534489 0.991038104434384 -0.03423564613155 1.36864810003438
"u23_m8m2" "u23_d3c" "u23_s2c" "M" 0.507456912889723 0.437208164231667 0.521682821391552 -0.488008386781488 -0.282747504234635 0.366443151278822 0.30367183390148 -1.38066905978065 -0.0957077786536906
"u23_m8f1" "u23_d3c" "u23_s2c" "F" 2.36947004702751 1.82106788002445 -0.190227378955672 -0.377638598643261 -1.06062713305705 -0.438292271125242 0.836526800152916 0.997989697108424 0.422806811571848
"u23_m8f2" "u23_d3c" "u23_s2c" "F" 2.1045856173282 2.17144466612102 0.238506846908829 0.162596014979436 -1.08933741158838 -0.538539213184664 0.733025353576695 0.404617983604038 0.365160709153275
"u23_m9m1" "u23_d4c" "u23_s2c" "M" 0.272479814530183 0.71819702867847 -0.129548612839035 0.271434492595514 0.185402328232001 -0.295147183360962 -0.260824943681231 -0.30282438926982 -0.477814848467813
"u23_m9m2" "u23_d4c" "u23_s2c" "M" 0.883526429820598 0.398009923389746 -0.397519820737262 0.409679949187638 0.0797737633379734 -0.0420925235035279 -0.814698918369937 0.323138774061387 -0.276744870765928
"u23_m9f1" "u23_d4c" "u23_s2c" "F" 2.79544504900862 2.90308301997067 -0.994690532485885 1.21347763144358 -0.0851371488004829 0.688373650053746 -0.075883048376738 1.10176193144076 -0.149374414295689
"u23_m9f2" "u23_d4c" "u23_s2c" "F" 0.944152741532924 2.68704521905272 -0.461570110259142 0.82296961042962 -0.203185534323477 -0.375476099615176 -0.0122075173678578 -0.218801048592758 0.0794686603144324
"u23_m10m1" "u23_d1d" "u23_s2d" "M" 2.93748485523951 -0.261489749058288 1.13970224482469 0.220232217628061 0.171286540138848 0.609816094093467 -0.348630235850567 0.187966516321348 -1.30437827097463
"u23_m10m2" "u23_d1d" "u23_s2d" "M" 2.14808038685024 0.697849270368912 0.372297547674209 0.215945955631571 -0.0663417608123374 0.721155413266404 -0.426240622732964 0.054627425909631 -0.0255143017173565
"u23_m10f1" "u23_d1d" "u23_s2d" "F" 2.15620014116773 1.86672193929598 -1.0231951340264 -0.497651464732163 0.304561787444874 0.340242322992091 0.253155718993241 0.839152952202047 -0.193344102409967
"u23_m10f2" "u23_d1d" "u23_s2d" "F" 1.45220769133834 2.0571637220929 0.0611104471323653 -0.028810640886607 0.229002146435082 -0.12396619245003 -0.665799365625628 -0.484936563343996 0.522771582170057
"u23_m11m1" "u23_d3d" "u23_s2d" "M" 1.25531478227517 1.09974462833623 -0.419621084912232 -0.365947743573427 0.11452156102606 0.0657585573742309 -0.00833570094760729 0.609177309813169 0.359506511831202
"u23_m11m2" "u23_d3d" "u23_s2d" "M" 1.102957418283 -0.128548427120743 0.164231584239387 -0.57428528991892 -0.0728427635951846 -0.0391700494248256 -0.0225151522808779 -0.0221041165315606 -0.45890522132576
"u23_m11f1" "u23_d3d" "u23_s2d" "F" 0.72923144457343 1.37319506182922 -0.414439580469477 -0.443982088095406 0.223883400367731 -0.433281788279524 0.193937207890153 -0.423047186677569 -0.600643458333255
"u23_m11f2" "u23_d3d" "u23_s2d" "F" 2.25633945572622 3.30026890386532 -0.201723310436747 -0.0605891144521427 0.465996134385124 0.442912156347438 0.28029472362069 0.0151506098155241 0.614567160311645
"u23_m12m1" "u23_d4d" "u23_s2d" "M" 0.781906872663561 -0.136891246371052 -0.0120440565905678 -0.866656065862344 0.21718252816821 0.0340628211179908 -0.167063052194548 -0.240111891863862 -0.320354656482371
"u23_m12m2" "u23_d4d" "u23_s2d" "M" 2.21474597139928 1.46265528252083 -0.2341001187393 -0.405266666924695 0.178308806299904 0.0630080721263497 0.640225107128059 1.38583801801223 0.0493880360175628
"u23_m12f1" "u23_d4d" "u23_s2d" "F" 2.25854804852224 2.50211114878911 0.431250242190455 -0.643964666876739 0.525264237363898 -0.237237156986152 0.706129975448126 0.0645349633179355 -0.0853183971461769
"u23_m12f2" "u23_d4d" "u23_s2d" "F" 2.43610313208551 3.78328895509872 -0.206821399147571 -0.237103260419578 0.868463552869031 -0.280693631062563 0.378954194548082 0.923618162295644 0.772974468101189
"u24_gs1" NA NA "M" 1.88875074951793 2.08746340352364 1.63624245894306 0.20457652611767 -0.0463465305253421 -0.657120999449165 0.759323517485116 -0.0903707099759664 0.1699098904462
"u24_gs2" NA NA "M" 0.243855229680997 0.0902138458489976 0.360054562744109 -0.204993734786965 -0.162289840198918 -0.918430528233451 0.227782069460054 -0.197768804829661 -0.770284648625173
"u24_gs3" NA NA "M" 0.669917142071218 0.0129296818078581 1.18508752248256 -0.258868791127908 -0.0331569673999856 -0.698443503623383 -0.585639362728216 -0.816726876787956 -0.109405196936032
"u24_gs4" NA NA "M" 1.20126371426095 -0.401430633116161 0.00895968417049643 -0.98666311447848 -0.115363796619861 0.62441675138822 0.242115694400841 -0.432112721297769 -0.541519416418661
"u24_gd1" NA NA "F" 2.79174568706158 1.67525800442294 -0.425338397663269 -0.236171358067327 -0.11415048370974 0.882685850151147 0.614219084905604 0.334398234573698 -0.5886392387056
"u24_gd2" NA NA "F" 1.85996462174436 1.66944968565272 0.289714209116103 -0.443954115435246 -0.22818219261615 0.371793422644002 1.14960601938754 -0.801543010015743 -0.808020025683427
"u24_gd3" NA NA "F" 3.92609809338352 2.27528536404282 0.561564604374585 -0.613825811946757 0.270931691996935 0.520264184481342 0.431454452540306 0.844269304527591 0.186725031452338
"u24_gd4" NA NA "F" 2.78173503018048 1.68639329285897 0.088405420150229 -0.213859302940633 -0.157101718392599 0.500244775894545 0.233430365394305 0.193084834135705 -0.176076051202099
"u24_s1a" "u24_gd1" "u24_gs1" "M" 2.97003355191879 0.967687795228692 -0.0548644283570943 -0.300715419416743 -0.232868948435915 0.955756238069086 -0.0438139193768523 1.0691417422068 0.545086082458203
"u24_s1b" "u24_gd1" "u24_gs1" "M" 2.56857803067716 1.35845154325315 0.545551298704953 -0.234401825076749 0.0761657398570296 0.860708750128601 0.547436574506106 0.162317981843609 -0.0307489460332412
"u24_d1c" "u24_gd1" "u24_gs1" "F" 1.51891882772114 0.94761362717469 0.606439779903874 -0.131167726919734 -0.263490443086808 -0.440789967021364 -0.0333935380324516 -0.646730985161366 -0.624334664786316
"u24_d1d" "u24_gd1" "u24_gs1" "F" 2.10439775050977 0.0222887306609574 0.675562600277406 -0.294089734528668 -0.0789627617652385 -0.766514981694054 -0.699831858874383 0.195350131926419 -0.904826914170753
"u24_d2a" "u24_gd2" "u24_gs2" "F" 2.40917452976292 1.4349815773023 0.0354248020855862 -0.161657808339644 -0.229582994809593 0.174427151223077 -0.0862298240948203 0.199322576454253 -0.0875477954536421
"u24_d2b" "u24_gd2" "u24_gs2" "F" 2.26530964581518 2.47480190616833 -0.217292966040551 -0.0709059103536838 -0.157236172389236 0.269196174748889 0.799048018186553 0.213406437106844 -0.0961040292753046
"u24_s2c" "u24_gd2" "u24_gs2" "M" 2.28950534756699 1.72914771865792 0.335394697133714 -0.312486062291138 -0.264514370749915 0.569270541585191 0.848545553346747 0.384840108848086 0.45760259835223
"u24_s2d" "u24_gd2" "u24_gs2" "M" 0.436394451906442 1.22378379470491 1.10351551440355 -0.706627561411863 -0.0770269721087349 -0.482639479920502 0.312826068147893 -1.18448158257661 0.694612260077614
"u24_d3a" "u24_gd3" "u24_gs3" "F" 3.78360534788685 3.63213731686721 1.03232978774149 0.953396135069888 0.109708167770924 -0.171589781198655 0.349064344472951 0.92286534134402 0.219968669553443
"u24_d3b" "u24_gd3" "u24_gs3" "F" 1.57498650468225 0.812706378730427 1.47047585607463 -0.885691420287099 0.421216402349612 -0.274812129414133 -0.271108165994838 -1.62067722197825 -0.451710437337249
"u24_d3c" "u24_gd3" "u24_gs3" "F" 3.75899505949334 1.83829777479268 1.17637976827396 -0.300418331751909 -0.0936040418615873 0.452209481788499 -0.281518123590342 0.130405809430881 0.513838271996518
"u24_d3d" "u24_gd3" "u24_gs3" "F" 2.79909193148937 0.18615560866405 0.737936259624439 -0.371315763042104 0.00104525060642097 0.191473636097915 -1.02871310759076 -0.13031796423298 -0.414860771309511
"u24_d4a" "u24_gd4" "u24_gs4" "F" 2.06273855020383 0.958859272639196 0.40454606815931 -0.654536503478236 -0.123536678807253 0.365897682603401 -0.323281800639619 -0.707705200558881 0.0602142555643048
"u24_d4b" "u24_gd4" "u24_gs4" "F" 1.60844919342307 1.64249168256047 -0.178906619857314 0.194031549871244 -0.248105819051618 -0.623303264160989 -0.112344585620231 0.410659077441378 -0.191089462638923
"u24_d4c" "u24_gd4" "u24_gs4" "F" 2.10741100017998 0.829495999154084 0.487926170667414 -0.180476810428478 -0.363586451526924 -0.514630201809491 -0.897636575475683 0.134115031322061 0.271195836585168
"u24_d4d" "u24_gd4" "u24_gs4" "F" 0.858466338686393 -0.547922197536158 -0.352873848617203 -1.76453675328509 -0.204084388980385 -0.860911316911124 -0.76197017748521 0.0722515042147202 0.182669122214527
"u24_m1m1" "u24_d2a" "u24_s1a" "M" 0.886431264722543 0.992580271255331 -0.460533563851243 -0.0793717522462418 -0.398497856294983 0.274286350557223 -0.0852657889040694 0.0726784780165625 0.555715668700625
"u24_m1m2" "u24_d2a" "u24_s1a" "M" 0.175406276448605 0.0154542074310274 -0.147511134523281 -0.303676064252536 0.0825374336207726 -0.275568618486501 0.00936963322628598 -0.401513970541613 -0.772776795163495
"u24_m1f1" "u24_d2a" "u24_s1a" "F" 2.06168691858028 3.28353835775691 -0.120004235939971 -0.11900760513649 -0.0825211078010746 0.84897804409826 0.580251334595324 -0.667286889578011 0.904815736099148
"u24_m1f2" "u24_d2a" "u24_s1a" "F" 2.3842919844471 2.13163883788221 -0.671561361240214 0.0879296817408553 -0.0924024478517321 0.676260177638863 -0.39588968787759 0.379593168048448 0.53200129187068
"u24_m2m1" "u24_d3a" "u24_s1a" "M" 3.19901771827432 1.60905727098219 1.19289825598451 0.29093470170867 0.0549700866365014 0.511498940153904 0.243751886239742 0.49462052213591 0.0194005963972812
"u24_m2m2" "u24_d3a" "u24_s1a" "M" 0.200388616290971 2.45350697605957 0.668932282102316 -0.0395691415052427 -0.0527514691997821 -0.383033788736787 0.710011782575314 -1.08550987707456 0.83581580418928
"u24_m2f1" "u24_d3a" "u24_s1a" "F" 0.743376995355159 1.71478965242456 0.233722534675791 -0.109382315236903 -0.196565429225954 -1.37776769594996 0.355890046462367 -0.112577843370669 -0.335152649574945
"u24_m2f2" "u24_d3a" "u24_s1a" "F" 2.46263645041202 2.0540598407752 0.274738227095675 0.766388382417332 -0.322482841872941 -0.109026022111015 -0.483329342535617 0.296924245427358 0.0934836427664232
"u24_m3m1" "u24_d4a" "u24_s1a" "M" 0.873890851244552 -0.527593903506626 -0.191120716612391 -0.906598853158867 -0.0601317302950754 0.648640221190099 -0.367300806547814 -0.583628653333155 -0.19356251350487
"u24_m3m2" "u24_d4a" "u24_s1a" "M" 2.2567992052418 0.379851183588453 0.193437635160234 0.118921493534115 0.0746042853596162 1.31302272152132 0.0633619983918031 -0.249661151439753 -0.877036593697082
"u24_m3f1" "u24_d4a" "u24_s1a" "F" 3.48256789974496 1.90620261133222 0.0578382670877288 0.109454605761679 -0.406506620378523 0.797249634127221 0.437488102050893 0.627479998530014 -0.234233476101834
"u24_m3f2" "u24_d4a" "u24_s1a" "F" 2.14824843436269 2.64494074501684 0.058240851145799 0.242417331684747 -0.158954664222777 -0.1405550426008 1.08253241442428 0.230562625817687 -0.521054336869415
"u24_m4m1" "u24_d2b" "u24_s1b" "M" 1.18269847564731 1.65557359488615 -0.0877185701432614 0.096171911245668 -0.113218091808791 0.322659390495433 0.701056241356678 -0.0522423447048616 -0.0284364659074034
"u24_m4m2" "u24_d2b" "u24_s1b" "M" 1.30216947315485 0.639636935248452 -0.536009041172414 -0.347277831931856 -0.311234287398822 1.3445312054491 0.52932254492835 -0.506352691121835 -0.231173490349219
"u24_m4f1" "u24_d2b" "u24_s1b" "F" 5.01188648645065 3.382764382395 0.556418215064159 0.287799931741743 -0.201809827151881 1.15383921289131 0.968918438112439 1.30162905849518 0.327855839692696
"u24_m4f2" "u24_d2b" "u24_s1b" "F" 4.69900285319942 1.75538227657996 0.0123955248484609 0.214719023711534 -0.0255998966686337 1.69184067308116 -0.708577323482684 0.994766655269797 0.274840473019747
"u24_m5m1" "u24_d3b" "u24_s1b" "M" 1.94712163438322 -0.161536242362984 1.71479525924113 -0.494127886699849 0.31137495207439 -0.356703458156068 -0.16114386548026 -0.41097016670184 -0.817639442257264
"u24_m5m2" "u24_d3b" "u24_s1b" "M" 1.49207208788897 -1.06114038607956 0.651278521693042 -1.27681200995163 -0.142959726293163 -0.247324575046491 -0.502321822907765 0.0881181412424201 -0.139046826927004
"u24_m5f1" "u24_d3b" "u24_s1b" "F" 2.17984422687457 2.23242556532518 1.65253083357758 0.102315409865442 0.414591404714395 -1.44493762626137 -0.135880364435173 -0.027748980441639 -0.148600884819485
"u24_m5f2" "u24_d3b" "u24_s1b" "F" 4.30785632796819 2.50825304778791 1.51176457908793 -0.314528985846398 0.093584989650471 0.641282646436314 0.137676707065838 0.154809102443945 0.591520336918
"u24_m6m1" "u24_d4b" "u24_s1b" "M" 0.566525015344907 -0.173004882480295 0.207189945743925 -0.189098531753799 -0.150117380430191 -0.492480839104724 -0.601339420801342 -0.148184091294294 -0.232449549494965
"u24_m6m2" "u24_d4b" "u24_s1b" "M" 0.135062865460241 1.94753334824856 -0.5405604038451 0.549137412810497 0.0225949001616838 -0.461970703855127 0.447568418321024 0.137593973160469 -0.071767383044643
"u24_m6f1" "u24_d4b" "u24_s1b" "F" 1.82255545418043 2.55054643550406 0.197899975793538 -0.15402082537994 -0.0773865910678027 0.273112636707275 0.932185275600881 -0.648457158320385 -0.150231423649076
"u24_m6f2" "u24_d4b" "u24_s1b" "F" 2.95588525305079 1.17894453279892 0.343902444384157 0.26261839231495 -0.159178861950909 0.289004389735726 0.806566107107421 0.322978418930909 -1.73106110467254
"u24_m7m1" "u24_d1c" "u24_s2c" "M" 1.12692877494271 0.43408212103597 0.510882837679239 -0.368550472011474 -0.242963843987502 3.85972206180709e-06 -0.0501242686755585 -0.383957922458593 0.0957207057105048
"u24_m7m2" "u24_d1c" "u24_s2c" "M" 2.46622766559482 0.225151679049669 -0.0151282937483661 0.170698627901522 -0.393423409210678 0.641313540903757 0.033183521481066 0.840042418439434 -0.585307061122241
"u24_m7f1" "u24_d1c" "u24_s2c" "F" 2.10333541759443 2.57443834248178 0.322776979198998 -0.397761562975701 -0.19319229029548 -0.216550880678298 0.922885547013794 -0.00289068092627288 0.242506648739171
"u24_m7f2" "u24_d1c" "u24_s2c" "F" 2.52561487539737 0.469804504347489 0.235124831965924 -0.656614359246336 -0.41741786608842 0.250648833824157 0.105702934038615 0.0398412096072926 -0.56186620435637
"u24_m8m1" "u24_d3c" "u24_s2c" "M" 0.633709420295184 1.00180755394205 -0.107741246283644 0.010519819173941 -0.0861792211036817 -0.385089198908807 -0.0395197849359156 0.126539865487635 0.116986740807701
"u24_m8m2" "u24_d3c" "u24_s2c" "M" 2.91345947537719 -0.312175574616274 1.46233069440744 -1.36823022793167 -0.191974057284514 -0.262585238784693 0.0461959717842564 0.71371401975444 0.201832738815658
"u24_m8f1" "u24_d3c" "u24_s2c" "F" 3.30136390882723 1.40588516054516 0.534882487077197 -0.56791875772948 -0.371220106553096 0.424278351029416 -0.466353750541455 0.342203070720616 0.811377775369191
"u24_m8f2" "u24_d3c" "u24_s2c" "F" 1.51074133924975 2.00511353002591 -0.0315685892054227 0.0234861042269488 -0.367277033022591 0.183709544265583 0.190410103461126 -0.641399615810408 0.158494355360431
"u24_m9m1" "u24_d4c" "u24_s2c" "M" 2.33206850346416 1.15520907108824 0.337577902282693 -0.355211920268269 -0.161192803575548 0.807259900899405 0.623150705996601 0.187230700282062 0.0484630889354598
"u24_m9m2" "u24_d4c" "u24_s2c" "M" 1.77486667487203 0.911653445142154 0.385852184234227 -0.049952998134936 -0.250858820685382 0.181915542146324 0.0281067952054602 0.207098948491478 0.184358468757012
"u24_m9f1" "u24_d4c" "u24_s2c" "F" 4.02480855811493 0.257198227796232 1.13136210021992 0.281990803373654 -0.526937265752459 0.215403345504696 -0.0568311206450628 0.67804311239032 -1.4410241891799
"u24_m9f2" "u24_d4c" "u24_s2c" "F" 3.86327060291419 1.76924202063908 1.47272829287029 -0.198733645301247 -0.409244318956327 0.439349504548116 0.925520787138947 -0.0488071945042215 -0.548300802242288
"u24_m10m1" "u24_d1d" "u24_s2d" "M" 2.21612623073543 0.625753145327907 0.605395696078585 -0.991081690884056 0.045439938181829 0.852600898046351 0.501132587558156 -0.241870363389506 0.0702623104719778
"u24_m10m2" "u24_d1d" "u24_s2d" "M" 2.26449709704148 0.785170909201133 0.476778319142665 -0.11696445938509 0.221118353446308 0.911347297481714 0.36925507771023 -0.123628519582894 -0.688238062570315
"u24_m10f1" "u24_d1d" "u24_s2d" "F" 3.7575629011984 0.523094912705256 0.337470281319694 -0.305487037210947 -0.123692986386533 1.06115980947132 -0.921252857382737 0.358932810407392 -0.126472206314527
"u24_m10f2" "u24_d1d" "u24_s2d" "F" 3.07024030447871 0.928124660112585 0.264356169024347 -0.993068676648111 0.0734923279501895 0.567257566834064 -0.140344020406886 0.2386265686203 -0.0119549707826072
"u24_m11m1" "u24_d3d" "u24_s2d" "M" 1.67951678117732 0.451322155696299 1.10136542511761 -0.574862561100126 -0.0828466413848832 -0.553694094328751 -0.19655960760291 0.131845450388462 0.305590965784218
"u24_m11m2" "u24_d3d" "u24_s2d" "M" 0.637629972661236 0.714051428613416 0.726196632624062 -0.815867295268768 -0.126344468238731 -0.452127531116261 0.416581505677189 -0.636439128846565 0.239681686443725
"u24_m11f1" "u24_d3d" "u24_s2d" "F" 2.51379664503061 0.221466294454497 0.443733977544134 -0.924506797147472 -0.0429186490235082 0.191220751319184 0.148222585931968 -0.121158083832709 -0.959330845306491
"u24_m11f2" "u24_d3d" "u24_s2d" "F" 3.09894069985572 2.86410367730719 0.8841500212476 -0.293924613860177 0.149747973984541 -0.125995477392927 0.445348962316285 0.34078615600105 0.562931354866537
"u24_m12m1" "u24_d4d" "u24_s2d" "M" 2.27295354583786 -0.704707394454158 0.350039667136345 -1.27389616652428 -0.0967991065470609 0.340234680178587 -0.23543734898895 0.582679198522924 -0.0985747723938673
"u24_m12m2" "u24_d4d" "u24_s2d" "M" -0.0216497508043594 -1.12186430581207 0.282406116710269 -1.04539714219604 -0.275196018647729 -0.71263615632797 -0.24973047525083 -0.591419711186659 -0.551540669717475
"u24_m12f1" "u24_d4d" "u24_s2d" "F" 2.77291981471553 1.52979143693009 0.670824678763714 -1.27190994916985 0.220490528763023 -0.307065713841062 -0.142790453226877 0.409160849792881 0.724001310563788
"u24_m12f2" "u24_d4d" "u24_s2d" "F" 1.85334104648608 1.05310826921874 -0.243827341441936 -1.8073019468477 0.185772954910294 0.133163014153405 0.698988792618851 -0.0359946262253922 -0.0243515314627052
"u25_gs1" NA NA "M" 2.15355955521488 0.261349796496178 0.705870259393017 0.410153407241127 -0.0930878920853083 0.348435144706491 0.0241951555781914 0.0992541511153769 -1.07991087423783
"u25_gs2" NA NA "M" 1.67760416928899 0.256985440138523 -0.241732771048286 -0.0727488212362829 -0.227675570730523 0.50549765671863 -0.526238860641608 0.413839283618649 0.0836486927469363
"u25_gs3" NA NA "M" 2.15938718046161 3.86485346294406 -0.442361260187654 1.14592811941678 0.315841092068998 1.03091448468991 0.932521807320366 0.570833955959353 0.470562444137911
"u25_gs4" NA NA "M" 0.0507843876050605 0.890285145169591 -0.348409317406141 -0.399977083187813 0.230128701226592 -0.121261068313819 0.212637672852303 -0.47954522667498 -0.152504145721491
"u25_gd1" NA NA "F" 2.04791751772912 3.23748077947063 1.01928819900899 -0.0377295112563217 -0.0622807936794448 -0.277337728091204 0.986967093943271 -0.694032953188669 0.350523990463129
"u25_gd2" NA NA "F" 1.72205848691396 1.92355059674991 0.174691079369616 -0.363651478565804 -0.150142584217953 0.778026125239704 0.317066597218102 -1.23065871769536 0.120278062315568
"u25_gd3" NA NA "F" 1.55419233488146 2.59240323889207 -0.328816166574064 0.4154237577043 -0.216796667004297 -0.709972541138417 0.0640503556860137 0.59298104259394 0.329725792506051
"u25_gd4" NA NA "F" 2.33905778411105 1.84611907117899 0.0579378871018087 -0.0487719372337865 0.100053613756836 0.40176253154215 0.113706758137721 -0.120642634532911 -0.31886936348178
"u25_s1a" "u25_gd1" "u25_gs1" "M" 2.1695368287826 1.46227507555605 1.11688532102933 0.0209791025342321 0.069095930688432 -0.41089444343165 0.0916813460353471 0.463545951184922 0.280518696298042
"u25_s1b" "u25_gd1" "u25_gs1" "M" 1.86692335552729 1.27052488123215 0.632087827495289 0.72177477238123 -0.489921446297199 0.428116915695277 0.181466178943386 -0.193281387663279 -0.142794623795263
"u25_d1c" "u25_gd1" "u25_gs1" "F" 1.22663966534577 2.70937798147978 0.396518733323509 1.30130983337723 0.00915374175557228 -1.1572621699804 -0.249935515597297 -0.0126168979973314 -0.351150078055717
"u25_d1d" "u25_gd1" "u25_gs1" "F" 2.77666495661583 1.89866056791762 0.62232270421597 0.580912850639537 -0.0937196817199198 0.296422058300858 0.0898878785067725 -0.142079805900999 -0.678420479508766
"u25_d2a" "u25_gd2" "u25_gs2" "F" 2.39138224944958 1.90572362159334 0.0206057468888569 0.24083317337145 -0.449614335985204 -0.045465452039165 -0.074762343326634 0.416241954599886 0.189267127533732
"u25_d2b" "u25_gd2" "u25_gs2" "F" 2.19450095466375 1.89683069152107 0.774503715732935 -0.201749165204462 -0.535522839345419 -0.71232967476156 0.345083064033624 0.132326913692376 0.289019632037332
"u25_s2c" "u25_gd2" "u25_gs2" "M" -0.0282454729442456 -0.135161241694758 0.561862466032024 -0.342134969672789 0.126028901733705 -1.11341082839248 0.334532310206414 -0.476697110583785 -1.25358748396209
"u25_s2d" "u25_gd2" "u25_gs2" "M" 1.79429524646643 1.19402692323268 0.232755152227811 -0.323693560223134 0.142659069886897 -0.805076812155826 0.138637451758328 1.36661690639444 0.236423961810585
"u25_d3a" "u25_gd3" "u25_gs3" "F" 1.58745680119007 4.1747320931997 -0.110944550108243 1.90642322440476 0.226855374628382 0.373566972115694 0.0474515102195472 -0.675165620817385 -0.00599801605298556
"u25_d3b" "u25_gd3" "u25_gs3" "F" 3.12546095946264 2.26992993439905 0.159691502614932 0.740000438765879 0.162854650293674 0.333503327050673 -0.0579032006706711 0.632266129797033 -0.575021953989828
"u25_d3c" "u25_gd3" "u25_gs3" "F" 1.31041828104325 4.4918378732858 -0.216338728391645 0.867802015918511 0.122726778535971 -0.357832793007257 0.72930148341759 -0.115410197557847 0.772007595413731
"u25_d3d" "u25_gd3" "u25_gs3" "F" 0.927353299016501 3.13634757240118 -0.651374365014878 0.953524054438095 0.503678126079874 -0.167150666439 0.398484984255346 -0.254121669529621 -0.719339592372132
"u25_d4a" "u25_gd4" "u25_gs4" "F" 1.49076116150395 1.96781730800424 0.20614604766905 -0.498673527761518 0.470364896358209 -0.968729128424714 0.0605788470359596 0.253344242259617 -0.0644529076284125
"u25_d4b" "u25_gd4" "u25_gs4" "F" 0.398338728517595 2.25311105611534 -1.04744260679575 -0.481358345998653 0.408868443068653 -0.489530233493962 -0.437218554361582 -0.0646884311926954 0.762819513406924
"u25_d4c" "u25_gd4" "u25_gs4" "F" -0.246620062942551 2.83374964678997 -0.601797423582601 -0.285234765879093 0.299242576916191 -1.38867516339256 0.118337785718735 -0.25614747596739 0.701404050034136
"u25_d4d" "u25_gd4" "u25_gs4" "F" 1.97345846954888 1.64551335206237 0.511040426368864 -0.774516306039311 0.592839229096156 -0.324550139803617 -0.351255210668118 -0.213031817016365 0.178445639673646
"u25_m1m1" "u25_d2a" "u25_s1a" "M" 2.28748009529263 1.93621389665513 0.897788741909228 0.490149769720261 0.012676074705346 0.149204903935437 0.605886473797468 0.240486449447963 -0.172498421567944
"u25_m1m2" "u25_d2a" "u25_s1a" "M" 1.20212558073072 -0.0876868844466971 0.916271544397818 0.0487176669078758 -0.0815644224860199 -0.0505245488689792 -0.40755993232191 -0.663621414798124 -0.647280196546644
"u25_m1f1" "u25_d2a" "u25_s1a" "F" 2.8447234485649 1.93399665681957 0.463682096120867 0.260935446349415 -0.135820592415413 0.0403234903701705 0.309210157052518 0.340717862073864 -0.500328354166954
"u25_m1f2" "u25_d2a" "u25_s1a" "F" 1.54268128410091 2.00897124871971 -0.323367097540249 -0.393037992702229 -0.278370890633422 -0.226762822867169 0.481870279538874 0.0928112045083312 0.198509852516483
"u25_m2m1" "u25_d3a" "u25_s1a" "M" 0.508010765687373 0.92431982148239 0.360660200511773 1.14485904659735 -0.130614306118892 -0.156288861613094 -0.74401150230277 -0.696360573211306 -0.345913416693303
"u25_m2m2" "u25_d3a" "u25_s1a" "M" 2.02499271420526 1.16617299854714 1.08076253104085 0.633320658291724 0.187766142312361 0.541716396724901 0.296554135651754 -0.597486213560497 -0.951467937708694
"u25_m2f1" "u25_d3a" "u25_s1a" "F" 3.45910071385835 3.40918533664309 0.691980368236904 1.41690226850799 0.240795045058787 0.334882684204896 0.23597951705309 0.432237661416546 -0.484491493976782
"u25_m2f2" "u25_d3a" "u25_s1a" "F" 4.11421193987497 2.37045109364699 0.264479717089494 1.3053330205479 0.0957467965550872 1.10291214633205 -0.289681323053205 0.746820076453429 -0.740947400402784
"u25_m3m1" "u25_d4a" "u25_s1a" "M" 2.68420271616894 1.18957980287624 1.08647991140598 -0.968292375126568 0.138667711603729 0.605886312108427 0.507149538605249 -0.00816350734546302 0.51205492779383
"u25_m3m2" "u25_d4a" "u25_s1a" "M" 2.10857592078 1.58705528377649 0.56868121652384 -0.40366119722559 0.203484541173236 0.271227893574536 0.0924578642145032 0.268666810681629 0.694774075614337
"u25_m3f1" "u25_d4a" "u25_s1a" "F" 2.03658125252681 2.97393132131484 0.453531454015499 -0.0298808213383309 0.320381057906998 -0.450723955570639 0.64532377796221 0.0337737540819546 0.0381073067839667
"u25_m3f2" "u25_d4a" "u25_s1a" "F" 4.1777552904602 3.31581277658092 0.908588980016704 0.719979436778045 0.246267618541864 0.800608485716135 -0.48076129843615 0.46855782472736 0.830327019697166
"u25_m4m1" "u25_d2b" "u25_s1b" "M" 1.84500099454401 -0.0975757838916742 -0.257820246271963 -0.135137342156039 -0.58009184406169 0.534978456546669 0.0787344282705314 0.567842784269301 -0.461081025944477
"u25_m4m2" "u25_d2b" "u25_s1b" "M" 1.9951814716709 0.662624606545662 0.612933447974129 1.18290261176653 -0.240662571410077 0.472334382038554 -0.594206898922887 -0.090086358341781 -0.685408534887904
"u25_m4f1" "u25_d2b" "u25_s1b" "F" 3.115223123859 0.0404238697323271 0.897367064811564 0.0820020808192454 -1.0306416807929 0.649993757161981 -0.671157361477974 -0.432137698114545 -0.339779168816045
"u25_m4f2" "u25_d2b" "u25_s1b" "F" 2.72449929902734 0.385965590931071 0.569734734703398 -0.48829370727615 -0.851750443268736 0.345945239907296 0.0867337902672465 -0.191180675583358 -0.360724048791289
"u25_m5m1" "u25_d3b" "u25_s1b" "M" 0.314665230827326 1.49029496871769 0.0598622883600666 0.841064073398289 0.0940635569188864 -0.206832921632762 -0.525264795400798 -0.538364135899979 0.0804321338013174
